relation,a,b,c,d
husband-wife,BIma,drOpadI,duryoDana,BAnumati
husband-wife,BIma,drOpadI,parikSit,IrAvati
husband-wife,BIma,drOpadI,karRa,vfzAlI
husband-wife,BIma,drOpadI,lakzmaRa,urmilA
husband-wife,BIma,drOpadI,daSaraTa,kEkeyI
husband-wife,BIma,drOpadI,daSaraTa,kOSalyA
husband-wife,BIma,drOpadI,daSaraTa,sUmitrA
husband-wife,BIma,drOpadI,duSyanta,SakuntalA
husband-wife,BIma,drOpadI,pururava,urvaSi
husband-wife,BIma,drOpadI,devahuti,kardama
husband-wife,BIma,drOpadI,rAvaRa,mandodari
husband-wife,BIma,drOpadI,sugriva,rUmA
husband-wife,BIma,drOpadI,mAyAsura,hemA
husband-wife,BIma,drOpadI,kuSadvaja,candraBAgA
husband-wife,BIma,drOpadI,bAli,tArA
husband-wife,BIma,drOpadI,agni,svAhA
husband-wife,BIma,drOpadI,Gawotkaca,mOrvI
husband-wife,BIma,drOpadI,Sakuni,arSi
husband-wife,nakula,drOpadI,arjuna,suBadrA
husband-wife,nakula,drOpadI,droRA,kripI
husband-wife,nakula,drOpadI,gOtamA,ahalyA
husband-wife,nakula,drOpadI,pARqu,kuntI
husband-wife,nakula,drOpadI,SAntanu,gaNgA
husband-wife,nakula,drOpadI,kfzRa,rukmiRI
husband-wife,nakula,drOpadI,SivaH,pArvatI
husband-wife,nakula,drOpadI,SAntanu,gangA
husband-wife,nakula,drOpadI,parASar,satyavati
husband-wife,nakula,drOpadI,pARqu,mAdri
husband-wife,nakula,drOpadI,DftarAzwra,gAnDArI
husband-wife,nakula,drOpadI,aBimanyu,uttarA
husband-wife,nakula,drOpadI,parikSit,madrAvati
husband-wife,nakula,drOpadI,arjuna,drOpadI
husband-wife,nakula,drOpadI,yuDizWira,drOpadI
husband-wife,nakula,drOpadI,BIma,drOpadI
husband-wife,nakula,drOpadI,sahadeva,drOpadI
husband-wife,nakula,drOpadI,rAma,sItA
husband-wife,nakula,drOpadI,BIma,hiqimbA
husband-wife,nakula,drOpadI,duryoDana,BAnumati
husband-wife,nakula,drOpadI,parikSit,IrAvati
husband-wife,nakula,drOpadI,karRa,vfzAlI
husband-wife,nakula,drOpadI,lakzmaRa,urmilA
husband-wife,nakula,drOpadI,daSaraTa,kEkeyI
husband-wife,nakula,drOpadI,daSaraTa,kOSalyA
husband-wife,nakula,drOpadI,daSaraTa,sUmitrA
husband-wife,nakula,drOpadI,duSyanta,SakuntalA
husband-wife,nakula,drOpadI,pururava,urvaSi
husband-wife,nakula,drOpadI,devahuti,kardama
husband-wife,nakula,drOpadI,rAvaRa,mandodari
husband-wife,nakula,drOpadI,sugriva,rUmA
husband-wife,nakula,drOpadI,mAyAsura,hemA
husband-wife,nakula,drOpadI,kuSadvaja,candraBAgA
husband-wife,nakula,drOpadI,bAli,tArA
husband-wife,nakula,drOpadI,agni,svAhA
husband-wife,nakula,drOpadI,Gawotkaca,mOrvI
husband-wife,nakula,drOpadI,Sakuni,arSi
husband-wife,sahadeva,drOpadI,arjuna,suBadrA
husband-wife,sahadeva,drOpadI,droRA,kripI
husband-wife,sahadeva,drOpadI,gOtamA,ahalyA
husband-wife,sahadeva,drOpadI,pARqu,kuntI
husband-wife,sahadeva,drOpadI,SAntanu,gaNgA
husband-wife,sahadeva,drOpadI,kfzRa,rukmiRI
husband-wife,sahadeva,drOpadI,SivaH,pArvatI
husband-wife,sahadeva,drOpadI,SAntanu,gangA
husband-wife,sahadeva,drOpadI,parASar,satyavati
husband-wife,sahadeva,drOpadI,pARqu,mAdri
husband-wife,sahadeva,drOpadI,DftarAzwra,gAnDArI
husband-wife,sahadeva,drOpadI,aBimanyu,uttarA
husband-wife,sahadeva,drOpadI,parikSit,madrAvati
husband-wife,sahadeva,drOpadI,arjuna,drOpadI
husband-wife,sahadeva,drOpadI,yuDizWira,drOpadI
husband-wife,sahadeva,drOpadI,BIma,drOpadI
husband-wife,sahadeva,drOpadI,nakula,drOpadI
husband-wife,sahadeva,drOpadI,rAma,sItA
husband-wife,sahadeva,drOpadI,BIma,hiqimbA
husband-wife,sahadeva,drOpadI,duryoDana,BAnumati
husband-wife,sahadeva,drOpadI,parikSit,IrAvati
husband-wife,sahadeva,drOpadI,karRa,vfzAlI
husband-wife,sahadeva,drOpadI,lakzmaRa,urmilA
husband-wife,sahadeva,drOpadI,daSaraTa,kEkeyI
husband-wife,sahadeva,drOpadI,daSaraTa,kOSalyA
husband-wife,sahadeva,drOpadI,daSaraTa,sUmitrA
husband-wife,sahadeva,drOpadI,duSyanta,SakuntalA
husband-wife,sahadeva,drOpadI,pururava,urvaSi
husband-wife,sahadeva,drOpadI,devahuti,kardama
husband-wife,sahadeva,drOpadI,rAvaRa,mandodari
husband-wife,sahadeva,drOpadI,sugriva,rUmA
husband-wife,sahadeva,drOpadI,mAyAsura,hemA
husband-wife,sahadeva,drOpadI,kuSadvaja,candraBAgA
husband-wife,sahadeva,drOpadI,bAli,tArA
husband-wife,sahadeva,drOpadI,agni,svAhA
husband-wife,sahadeva,drOpadI,Gawotkaca,mOrvI
husband-wife,sahadeva,drOpadI,Sakuni,arSi
husband-wife,rAma,sItA,arjuna,suBadrA
husband-wife,rAma,sItA,droRA,kripI
husband-wife,rAma,sItA,gOtamA,ahalyA
husband-wife,rAma,sItA,pARqu,kuntI
husband-wife,rAma,sItA,SAntanu,gaNgA
husband-wife,rAma,sItA,kfzRa,rukmiRI
husband-wife,rAma,sItA,SivaH,pArvatI
husband-wife,rAma,sItA,SAntanu,gangA
husband-wife,rAma,sItA,parASar,satyavati
husband-wife,rAma,sItA,pARqu,mAdri
husband-wife,rAma,sItA,DftarAzwra,gAnDArI
husband-wife,rAma,sItA,aBimanyu,uttarA
husband-wife,rAma,sItA,parikSit,madrAvati
husband-wife,rAma,sItA,arjuna,drOpadI
husband-wife,rAma,sItA,yuDizWira,drOpadI
husband-wife,rAma,sItA,BIma,drOpadI
husband-wife,rAma,sItA,nakula,drOpadI
husband-wife,rAma,sItA,sahadeva,drOpadI
husband-wife,rAma,sItA,BIma,hiqimbA
husband-wife,rAma,sItA,duryoDana,BAnumati
husband-wife,rAma,sItA,parikSit,IrAvati
husband-wife,rAma,sItA,karRa,vfzAlI
husband-wife,rAma,sItA,lakzmaRa,urmilA
husband-wife,rAma,sItA,daSaraTa,kEkeyI
husband-wife,rAma,sItA,daSaraTa,kOSalyA
husband-wife,rAma,sItA,daSaraTa,sUmitrA
husband-wife,rAma,sItA,duSyanta,SakuntalA
husband-wife,rAma,sItA,pururava,urvaSi
husband-wife,rAma,sItA,devahuti,kardama
husband-wife,rAma,sItA,rAvaRa,mandodari
husband-wife,rAma,sItA,sugriva,rUmA
husband-wife,rAma,sItA,mAyAsura,hemA
husband-wife,rAma,sItA,kuSadvaja,candraBAgA
husband-wife,rAma,sItA,bAli,tArA
husband-wife,rAma,sItA,agni,svAhA
husband-wife,rAma,sItA,Gawotkaca,mOrvI
husband-wife,rAma,sItA,Sakuni,arSi
husband-wife,BIma,hiqimbA,arjuna,suBadrA
husband-wife,BIma,hiqimbA,droRA,kripI
husband-wife,BIma,hiqimbA,gOtamA,ahalyA
husband-wife,BIma,hiqimbA,pARqu,kuntI
husband-wife,BIma,hiqimbA,SAntanu,gaNgA
husband-wife,BIma,hiqimbA,kfzRa,rukmiRI
husband-wife,BIma,hiqimbA,SivaH,pArvatI
husband-wife,BIma,hiqimbA,SAntanu,gangA
husband-wife,BIma,hiqimbA,parASar,satyavati
husband-wife,BIma,hiqimbA,pARqu,mAdri
husband-wife,BIma,hiqimbA,DftarAzwra,gAnDArI
husband-wife,BIma,hiqimbA,aBimanyu,uttarA
husband-wife,BIma,hiqimbA,parikSit,madrAvati
husband-wife,BIma,hiqimbA,arjuna,drOpadI
husband-wife,BIma,hiqimbA,yuDizWira,drOpadI
husband-wife,BIma,hiqimbA,BIma,drOpadI
husband-wife,BIma,hiqimbA,nakula,drOpadI
husband-wife,BIma,hiqimbA,sahadeva,drOpadI
husband-wife,BIma,hiqimbA,rAma,sItA
husband-wife,BIma,hiqimbA,duryoDana,BAnumati
husband-wife,BIma,hiqimbA,parikSit,IrAvati
husband-wife,BIma,hiqimbA,karRa,vfzAlI
husband-wife,BIma,hiqimbA,lakzmaRa,urmilA
husband-wife,BIma,hiqimbA,daSaraTa,kEkeyI
husband-wife,BIma,hiqimbA,daSaraTa,kOSalyA
husband-wife,BIma,hiqimbA,daSaraTa,sUmitrA
husband-wife,BIma,hiqimbA,duSyanta,SakuntalA
husband-wife,BIma,hiqimbA,pururava,urvaSi
husband-wife,BIma,hiqimbA,devahuti,kardama
husband-wife,BIma,hiqimbA,rAvaRa,mandodari
husband-wife,BIma,hiqimbA,sugriva,rUmA
husband-wife,BIma,hiqimbA,mAyAsura,hemA
husband-wife,BIma,hiqimbA,kuSadvaja,candraBAgA
husband-wife,BIma,hiqimbA,bAli,tArA
husband-wife,BIma,hiqimbA,agni,svAhA
husband-wife,BIma,hiqimbA,Gawotkaca,mOrvI
husband-wife,BIma,hiqimbA,Sakuni,arSi
husband-wife,duryoDana,BAnumati,arjuna,suBadrA
husband-wife,duryoDana,BAnumati,droRA,kripI
husband-wife,duryoDana,BAnumati,gOtamA,ahalyA
husband-wife,duryoDana,BAnumati,pARqu,kuntI
husband-wife,duryoDana,BAnumati,SAntanu,gaNgA
husband-wife,duryoDana,BAnumati,kfzRa,rukmiRI
husband-wife,duryoDana,BAnumati,SivaH,pArvatI
husband-wife,duryoDana,BAnumati,SAntanu,gangA
husband-wife,duryoDana,BAnumati,parASar,satyavati
husband-wife,duryoDana,BAnumati,pARqu,mAdri
husband-wife,duryoDana,BAnumati,DftarAzwra,gAnDArI
husband-wife,duryoDana,BAnumati,aBimanyu,uttarA
husband-wife,duryoDana,BAnumati,parikSit,madrAvati
husband-wife,duryoDana,BAnumati,arjuna,drOpadI
husband-wife,duryoDana,BAnumati,yuDizWira,drOpadI
husband-wife,duryoDana,BAnumati,BIma,drOpadI
husband-wife,duryoDana,BAnumati,nakula,drOpadI
husband-wife,duryoDana,BAnumati,sahadeva,drOpadI
husband-wife,duryoDana,BAnumati,rAma,sItA
husband-wife,duryoDana,BAnumati,BIma,hiqimbA
husband-wife,duryoDana,BAnumati,parikSit,IrAvati
husband-wife,duryoDana,BAnumati,karRa,vfzAlI
husband-wife,duryoDana,BAnumati,lakzmaRa,urmilA
husband-wife,duryoDana,BAnumati,daSaraTa,kEkeyI
husband-wife,duryoDana,BAnumati,daSaraTa,kOSalyA
husband-wife,duryoDana,BAnumati,daSaraTa,sUmitrA
husband-wife,duryoDana,BAnumati,duSyanta,SakuntalA
husband-wife,duryoDana,BAnumati,pururava,urvaSi
husband-wife,duryoDana,BAnumati,devahuti,kardama
husband-wife,duryoDana,BAnumati,rAvaRa,mandodari
husband-wife,duryoDana,BAnumati,sugriva,rUmA
husband-wife,duryoDana,BAnumati,mAyAsura,hemA
husband-wife,duryoDana,BAnumati,kuSadvaja,candraBAgA
husband-wife,duryoDana,BAnumati,bAli,tArA
husband-wife,duryoDana,BAnumati,agni,svAhA
husband-wife,duryoDana,BAnumati,Gawotkaca,mOrvI
husband-wife,duryoDana,BAnumati,Sakuni,arSi
husband-wife,parikSit,IrAvati,arjuna,suBadrA
husband-wife,parikSit,IrAvati,droRA,kripI
husband-wife,parikSit,IrAvati,gOtamA,ahalyA
husband-wife,parikSit,IrAvati,pARqu,kuntI
husband-wife,parikSit,IrAvati,SAntanu,gaNgA
husband-wife,parikSit,IrAvati,kfzRa,rukmiRI
husband-wife,parikSit,IrAvati,SivaH,pArvatI
husband-wife,parikSit,IrAvati,SAntanu,gangA
husband-wife,parikSit,IrAvati,parASar,satyavati
husband-wife,parikSit,IrAvati,pARqu,mAdri
husband-wife,parikSit,IrAvati,DftarAzwra,gAnDArI
husband-wife,parikSit,IrAvati,aBimanyu,uttarA
husband-wife,parikSit,IrAvati,parikSit,madrAvati
husband-wife,parikSit,IrAvati,arjuna,drOpadI
husband-wife,parikSit,IrAvati,yuDizWira,drOpadI
husband-wife,parikSit,IrAvati,BIma,drOpadI
husband-wife,parikSit,IrAvati,nakula,drOpadI
husband-wife,parikSit,IrAvati,sahadeva,drOpadI
husband-wife,parikSit,IrAvati,rAma,sItA
husband-wife,parikSit,IrAvati,BIma,hiqimbA
husband-wife,parikSit,IrAvati,duryoDana,BAnumati
husband-wife,parikSit,IrAvati,karRa,vfzAlI
husband-wife,parikSit,IrAvati,lakzmaRa,urmilA
husband-wife,parikSit,IrAvati,daSaraTa,kEkeyI
husband-wife,parikSit,IrAvati,daSaraTa,kOSalyA
husband-wife,parikSit,IrAvati,daSaraTa,sUmitrA
husband-wife,parikSit,IrAvati,duSyanta,SakuntalA
husband-wife,parikSit,IrAvati,pururava,urvaSi
husband-wife,parikSit,IrAvati,devahuti,kardama
husband-wife,parikSit,IrAvati,rAvaRa,mandodari
husband-wife,parikSit,IrAvati,sugriva,rUmA
husband-wife,parikSit,IrAvati,mAyAsura,hemA
husband-wife,parikSit,IrAvati,kuSadvaja,candraBAgA
husband-wife,parikSit,IrAvati,bAli,tArA
husband-wife,parikSit,IrAvati,agni,svAhA
husband-wife,parikSit,IrAvati,Gawotkaca,mOrvI
husband-wife,parikSit,IrAvati,Sakuni,arSi
husband-wife,karRa,vfzAlI,arjuna,suBadrA
husband-wife,karRa,vfzAlI,droRA,kripI
husband-wife,karRa,vfzAlI,gOtamA,ahalyA
husband-wife,karRa,vfzAlI,pARqu,kuntI
husband-wife,karRa,vfzAlI,SAntanu,gaNgA
husband-wife,karRa,vfzAlI,kfzRa,rukmiRI
husband-wife,karRa,vfzAlI,SivaH,pArvatI
husband-wife,karRa,vfzAlI,SAntanu,gangA
husband-wife,karRa,vfzAlI,parASar,satyavati
husband-wife,karRa,vfzAlI,pARqu,mAdri
husband-wife,karRa,vfzAlI,DftarAzwra,gAnDArI
husband-wife,karRa,vfzAlI,aBimanyu,uttarA
husband-wife,karRa,vfzAlI,parikSit,madrAvati
husband-wife,karRa,vfzAlI,arjuna,drOpadI
husband-wife,karRa,vfzAlI,yuDizWira,drOpadI
husband-wife,karRa,vfzAlI,BIma,drOpadI
husband-wife,karRa,vfzAlI,nakula,drOpadI
husband-wife,karRa,vfzAlI,sahadeva,drOpadI
husband-wife,karRa,vfzAlI,rAma,sItA
husband-wife,karRa,vfzAlI,BIma,hiqimbA
husband-wife,karRa,vfzAlI,duryoDana,BAnumati
husband-wife,karRa,vfzAlI,parikSit,IrAvati
husband-wife,karRa,vfzAlI,lakzmaRa,urmilA
husband-wife,karRa,vfzAlI,daSaraTa,kEkeyI
husband-wife,karRa,vfzAlI,daSaraTa,kOSalyA
husband-wife,karRa,vfzAlI,daSaraTa,sUmitrA
husband-wife,karRa,vfzAlI,duSyanta,SakuntalA
husband-wife,karRa,vfzAlI,pururava,urvaSi
husband-wife,karRa,vfzAlI,devahuti,kardama
husband-wife,karRa,vfzAlI,rAvaRa,mandodari
husband-wife,karRa,vfzAlI,sugriva,rUmA
husband-wife,karRa,vfzAlI,mAyAsura,hemA
husband-wife,karRa,vfzAlI,kuSadvaja,candraBAgA
husband-wife,karRa,vfzAlI,bAli,tArA
husband-wife,karRa,vfzAlI,agni,svAhA
husband-wife,karRa,vfzAlI,Gawotkaca,mOrvI
husband-wife,karRa,vfzAlI,Sakuni,arSi
husband-wife,lakzmaRa,urmilA,arjuna,suBadrA
husband-wife,lakzmaRa,urmilA,droRA,kripI
husband-wife,lakzmaRa,urmilA,gOtamA,ahalyA
husband-wife,lakzmaRa,urmilA,pARqu,kuntI
husband-wife,lakzmaRa,urmilA,SAntanu,gaNgA
husband-wife,lakzmaRa,urmilA,kfzRa,rukmiRI
husband-wife,lakzmaRa,urmilA,SivaH,pArvatI
husband-wife,lakzmaRa,urmilA,SAntanu,gangA
husband-wife,lakzmaRa,urmilA,parASar,satyavati
husband-wife,lakzmaRa,urmilA,pARqu,mAdri
husband-wife,lakzmaRa,urmilA,DftarAzwra,gAnDArI
husband-wife,lakzmaRa,urmilA,aBimanyu,uttarA
husband-wife,lakzmaRa,urmilA,parikSit,madrAvati
husband-wife,lakzmaRa,urmilA,arjuna,drOpadI
husband-wife,lakzmaRa,urmilA,yuDizWira,drOpadI
husband-wife,lakzmaRa,urmilA,BIma,drOpadI
husband-wife,lakzmaRa,urmilA,nakula,drOpadI
husband-wife,lakzmaRa,urmilA,sahadeva,drOpadI
husband-wife,lakzmaRa,urmilA,rAma,sItA
husband-wife,lakzmaRa,urmilA,BIma,hiqimbA
husband-wife,lakzmaRa,urmilA,duryoDana,BAnumati
husband-wife,lakzmaRa,urmilA,parikSit,IrAvati
husband-wife,lakzmaRa,urmilA,karRa,vfzAlI
husband-wife,lakzmaRa,urmilA,daSaraTa,kEkeyI
husband-wife,lakzmaRa,urmilA,daSaraTa,kOSalyA
husband-wife,lakzmaRa,urmilA,daSaraTa,sUmitrA
husband-wife,lakzmaRa,urmilA,duSyanta,SakuntalA
husband-wife,lakzmaRa,urmilA,pururava,urvaSi
husband-wife,lakzmaRa,urmilA,devahuti,kardama
husband-wife,lakzmaRa,urmilA,rAvaRa,mandodari
husband-wife,lakzmaRa,urmilA,sugriva,rUmA
husband-wife,lakzmaRa,urmilA,mAyAsura,hemA
husband-wife,lakzmaRa,urmilA,kuSadvaja,candraBAgA
husband-wife,lakzmaRa,urmilA,bAli,tArA
husband-wife,lakzmaRa,urmilA,agni,svAhA
husband-wife,lakzmaRa,urmilA,Gawotkaca,mOrvI
husband-wife,lakzmaRa,urmilA,Sakuni,arSi
husband-wife,daSaraTa,kEkeyI,arjuna,suBadrA
husband-wife,daSaraTa,kEkeyI,droRA,kripI
husband-wife,daSaraTa,kEkeyI,gOtamA,ahalyA
husband-wife,daSaraTa,kEkeyI,pARqu,kuntI
husband-wife,daSaraTa,kEkeyI,SAntanu,gaNgA
husband-wife,daSaraTa,kEkeyI,kfzRa,rukmiRI
husband-wife,daSaraTa,kEkeyI,SivaH,pArvatI
husband-wife,daSaraTa,kEkeyI,SAntanu,gangA
husband-wife,daSaraTa,kEkeyI,parASar,satyavati
husband-wife,daSaraTa,kEkeyI,pARqu,mAdri
husband-wife,daSaraTa,kEkeyI,DftarAzwra,gAnDArI
husband-wife,daSaraTa,kEkeyI,aBimanyu,uttarA
husband-wife,daSaraTa,kEkeyI,parikSit,madrAvati
husband-wife,daSaraTa,kEkeyI,arjuna,drOpadI
husband-wife,daSaraTa,kEkeyI,yuDizWira,drOpadI
husband-wife,daSaraTa,kEkeyI,BIma,drOpadI
husband-wife,daSaraTa,kEkeyI,nakula,drOpadI
husband-wife,daSaraTa,kEkeyI,sahadeva,drOpadI
husband-wife,daSaraTa,kEkeyI,rAma,sItA
husband-wife,daSaraTa,kEkeyI,BIma,hiqimbA
husband-wife,daSaraTa,kEkeyI,duryoDana,BAnumati
husband-wife,daSaraTa,kEkeyI,parikSit,IrAvati
husband-wife,daSaraTa,kEkeyI,karRa,vfzAlI
husband-wife,daSaraTa,kEkeyI,lakzmaRa,urmilA
husband-wife,daSaraTa,kEkeyI,daSaraTa,kOSalyA
husband-wife,daSaraTa,kEkeyI,daSaraTa,sUmitrA
husband-wife,daSaraTa,kEkeyI,duSyanta,SakuntalA
husband-wife,daSaraTa,kEkeyI,pururava,urvaSi
husband-wife,daSaraTa,kEkeyI,devahuti,kardama
husband-wife,daSaraTa,kEkeyI,rAvaRa,mandodari
husband-wife,daSaraTa,kEkeyI,sugriva,rUmA
husband-wife,daSaraTa,kEkeyI,mAyAsura,hemA
husband-wife,daSaraTa,kEkeyI,kuSadvaja,candraBAgA
husband-wife,daSaraTa,kEkeyI,bAli,tArA
husband-wife,daSaraTa,kEkeyI,agni,svAhA
husband-wife,daSaraTa,kEkeyI,Gawotkaca,mOrvI
husband-wife,daSaraTa,kEkeyI,Sakuni,arSi
husband-wife,daSaraTa,kOSalyA,arjuna,suBadrA
husband-wife,daSaraTa,kOSalyA,droRA,kripI
husband-wife,daSaraTa,kOSalyA,gOtamA,ahalyA
husband-wife,daSaraTa,kOSalyA,pARqu,kuntI
husband-wife,daSaraTa,kOSalyA,SAntanu,gaNgA
husband-wife,daSaraTa,kOSalyA,kfzRa,rukmiRI
husband-wife,daSaraTa,kOSalyA,SivaH,pArvatI
husband-wife,daSaraTa,kOSalyA,SAntanu,gangA
husband-wife,daSaraTa,kOSalyA,parASar,satyavati
husband-wife,daSaraTa,kOSalyA,pARqu,mAdri
husband-wife,daSaraTa,kOSalyA,DftarAzwra,gAnDArI
husband-wife,daSaraTa,kOSalyA,aBimanyu,uttarA
husband-wife,daSaraTa,kOSalyA,parikSit,madrAvati
husband-wife,daSaraTa,kOSalyA,arjuna,drOpadI
husband-wife,daSaraTa,kOSalyA,yuDizWira,drOpadI
husband-wife,daSaraTa,kOSalyA,BIma,drOpadI
husband-wife,daSaraTa,kOSalyA,nakula,drOpadI
husband-wife,daSaraTa,kOSalyA,sahadeva,drOpadI
husband-wife,daSaraTa,kOSalyA,rAma,sItA
husband-wife,daSaraTa,kOSalyA,BIma,hiqimbA
husband-wife,daSaraTa,kOSalyA,duryoDana,BAnumati
husband-wife,daSaraTa,kOSalyA,parikSit,IrAvati
husband-wife,daSaraTa,kOSalyA,karRa,vfzAlI
husband-wife,daSaraTa,kOSalyA,lakzmaRa,urmilA
husband-wife,daSaraTa,kOSalyA,daSaraTa,kEkeyI
husband-wife,daSaraTa,kOSalyA,daSaraTa,sUmitrA
husband-wife,daSaraTa,kOSalyA,duSyanta,SakuntalA
husband-wife,daSaraTa,kOSalyA,pururava,urvaSi
husband-wife,daSaraTa,kOSalyA,devahuti,kardama
husband-wife,daSaraTa,kOSalyA,rAvaRa,mandodari
husband-wife,daSaraTa,kOSalyA,sugriva,rUmA
husband-wife,daSaraTa,kOSalyA,mAyAsura,hemA
husband-wife,daSaraTa,kOSalyA,kuSadvaja,candraBAgA
husband-wife,daSaraTa,kOSalyA,bAli,tArA
husband-wife,daSaraTa,kOSalyA,agni,svAhA
husband-wife,daSaraTa,kOSalyA,Gawotkaca,mOrvI
husband-wife,daSaraTa,kOSalyA,Sakuni,arSi
husband-wife,daSaraTa,sUmitrA,arjuna,suBadrA
husband-wife,daSaraTa,sUmitrA,droRA,kripI
husband-wife,daSaraTa,sUmitrA,gOtamA,ahalyA
husband-wife,daSaraTa,sUmitrA,pARqu,kuntI
husband-wife,daSaraTa,sUmitrA,SAntanu,gaNgA
husband-wife,daSaraTa,sUmitrA,kfzRa,rukmiRI
husband-wife,daSaraTa,sUmitrA,SivaH,pArvatI
husband-wife,daSaraTa,sUmitrA,SAntanu,gangA
husband-wife,daSaraTa,sUmitrA,parASar,satyavati
husband-wife,daSaraTa,sUmitrA,pARqu,mAdri
husband-wife,daSaraTa,sUmitrA,DftarAzwra,gAnDArI
husband-wife,daSaraTa,sUmitrA,aBimanyu,uttarA
husband-wife,daSaraTa,sUmitrA,parikSit,madrAvati
husband-wife,daSaraTa,sUmitrA,arjuna,drOpadI
husband-wife,daSaraTa,sUmitrA,yuDizWira,drOpadI
husband-wife,daSaraTa,sUmitrA,BIma,drOpadI
husband-wife,daSaraTa,sUmitrA,nakula,drOpadI
husband-wife,daSaraTa,sUmitrA,sahadeva,drOpadI
husband-wife,daSaraTa,sUmitrA,rAma,sItA
husband-wife,daSaraTa,sUmitrA,BIma,hiqimbA
husband-wife,daSaraTa,sUmitrA,duryoDana,BAnumati
husband-wife,daSaraTa,sUmitrA,parikSit,IrAvati
husband-wife,daSaraTa,sUmitrA,karRa,vfzAlI
husband-wife,daSaraTa,sUmitrA,lakzmaRa,urmilA
husband-wife,daSaraTa,sUmitrA,daSaraTa,kEkeyI
husband-wife,daSaraTa,sUmitrA,daSaraTa,kOSalyA
husband-wife,daSaraTa,sUmitrA,duSyanta,SakuntalA
husband-wife,daSaraTa,sUmitrA,pururava,urvaSi
husband-wife,daSaraTa,sUmitrA,devahuti,kardama
husband-wife,daSaraTa,sUmitrA,rAvaRa,mandodari
husband-wife,daSaraTa,sUmitrA,sugriva,rUmA
husband-wife,daSaraTa,sUmitrA,mAyAsura,hemA
husband-wife,daSaraTa,sUmitrA,kuSadvaja,candraBAgA
husband-wife,daSaraTa,sUmitrA,bAli,tArA
husband-wife,daSaraTa,sUmitrA,agni,svAhA
husband-wife,daSaraTa,sUmitrA,Gawotkaca,mOrvI
husband-wife,daSaraTa,sUmitrA,Sakuni,arSi
husband-wife,duSyanta,SakuntalA,arjuna,suBadrA
husband-wife,duSyanta,SakuntalA,droRA,kripI
husband-wife,duSyanta,SakuntalA,gOtamA,ahalyA
husband-wife,duSyanta,SakuntalA,pARqu,kuntI
husband-wife,duSyanta,SakuntalA,SAntanu,gaNgA
husband-wife,duSyanta,SakuntalA,kfzRa,rukmiRI
husband-wife,duSyanta,SakuntalA,SivaH,pArvatI
husband-wife,duSyanta,SakuntalA,SAntanu,gangA
husband-wife,duSyanta,SakuntalA,parASar,satyavati
husband-wife,duSyanta,SakuntalA,pARqu,mAdri
husband-wife,duSyanta,SakuntalA,DftarAzwra,gAnDArI
husband-wife,duSyanta,SakuntalA,aBimanyu,uttarA
husband-wife,duSyanta,SakuntalA,parikSit,madrAvati
husband-wife,duSyanta,SakuntalA,arjuna,drOpadI
husband-wife,duSyanta,SakuntalA,yuDizWira,drOpadI
husband-wife,duSyanta,SakuntalA,BIma,drOpadI
husband-wife,duSyanta,SakuntalA,nakula,drOpadI
husband-wife,duSyanta,SakuntalA,sahadeva,drOpadI
husband-wife,duSyanta,SakuntalA,rAma,sItA
husband-wife,duSyanta,SakuntalA,BIma,hiqimbA
husband-wife,duSyanta,SakuntalA,duryoDana,BAnumati
husband-wife,duSyanta,SakuntalA,parikSit,IrAvati
husband-wife,duSyanta,SakuntalA,karRa,vfzAlI
husband-wife,duSyanta,SakuntalA,lakzmaRa,urmilA
husband-wife,duSyanta,SakuntalA,daSaraTa,kEkeyI
husband-wife,duSyanta,SakuntalA,daSaraTa,kOSalyA
husband-wife,duSyanta,SakuntalA,daSaraTa,sUmitrA
husband-wife,duSyanta,SakuntalA,pururava,urvaSi
husband-wife,duSyanta,SakuntalA,devahuti,kardama
husband-wife,duSyanta,SakuntalA,rAvaRa,mandodari
husband-wife,duSyanta,SakuntalA,sugriva,rUmA
husband-wife,duSyanta,SakuntalA,mAyAsura,hemA
husband-wife,duSyanta,SakuntalA,kuSadvaja,candraBAgA
husband-wife,duSyanta,SakuntalA,bAli,tArA
husband-wife,duSyanta,SakuntalA,agni,svAhA
husband-wife,duSyanta,SakuntalA,Gawotkaca,mOrvI
husband-wife,duSyanta,SakuntalA,Sakuni,arSi
husband-wife,pururava,urvaSi,arjuna,suBadrA
husband-wife,pururava,urvaSi,droRA,kripI
husband-wife,pururava,urvaSi,gOtamA,ahalyA
husband-wife,pururava,urvaSi,pARqu,kuntI
husband-wife,pururava,urvaSi,SAntanu,gaNgA
husband-wife,pururava,urvaSi,kfzRa,rukmiRI
husband-wife,pururava,urvaSi,SivaH,pArvatI
husband-wife,pururava,urvaSi,SAntanu,gangA
husband-wife,pururava,urvaSi,parASar,satyavati
husband-wife,pururava,urvaSi,pARqu,mAdri
husband-wife,pururava,urvaSi,DftarAzwra,gAnDArI
husband-wife,pururava,urvaSi,aBimanyu,uttarA
husband-wife,pururava,urvaSi,parikSit,madrAvati
husband-wife,pururava,urvaSi,arjuna,drOpadI
husband-wife,pururava,urvaSi,yuDizWira,drOpadI
husband-wife,pururava,urvaSi,BIma,drOpadI
husband-wife,pururava,urvaSi,nakula,drOpadI
husband-wife,pururava,urvaSi,sahadeva,drOpadI
husband-wife,pururava,urvaSi,rAma,sItA
husband-wife,pururava,urvaSi,BIma,hiqimbA
